cc,centro_trabajo,fecha_inicio,fecha_termino,edad,sexo,nivel
9861,Cij Manzanillo,21/06/2021,21/06/2022,24,M,superior
9861,Cij Manzanillo,01/11/2021,01/12/2021,24,M,superior
9861,Cij Manzanillo,18/10/2021,18/12/2021,21,M,superior
9861,Cij Manzanillo,17/01/2022,17/10/2022,21,H,superior
9861,Cij Manzanillo,17/01/2022,17/12/2022,26,M,superior
9861,Cij Manzanillo,21/06/2021,21/06/2022,20,M,superior
9861,Cij Manzanillo,16/05/2022,16/05/2023,21,M,superior
9861,Cij Manzanillo,18/10/2021,26/05/2022,26,M,media superior
9861,Cij Manzanillo,02/01/2024,11/11/2024,21,M,superior
9861,Cij Manzanillo,02/01/2024,07/10/2024,24,M,superior
9861,Cij Manzanillo,02/01/2024,06/09/2024,23,M,superior
9861,Cij Manzanillo,06/06/2022,09/05/2023,22,M,superior
9861,Cij Manzanillo,16/08/2021,02/02/2022,23,M,superior
9861,Cij Manzanillo,06/09/2021,02/02/2022,23,M,superior
9861,Cij Manzanillo,06/02/2024,21/03/2024,22,H,superior
9861,Cij Manzanillo,07/11/2022,08/11/2022,26,M,media superior
9861,Cij Manzanillo,03/03/2025,,26,M,superior
9861,Cij Manzanillo,03/03/2025,,24,M,superior
9861,Cij Manzanillo,03/03/2025,13/03/2025,23,H,superior
9861,Cij Manzanillo,03/03/2025,,22,M,superior
9630,Cij Mazatlán,02/05/2023,02/05/2024,28,M,superior
9630,Cij Mazatlán,02/05/2022,02/05/2023,23,H,superior
9630,Cij Mazatlán,21/06/2021,21/06/2022,22,H,superior
9630,Cij Mazatlán,21/06/2021,21/06/2022,27,H,superior
9630,Cij Mazatlán,16/08/2021,16/08/2022,25,H,superior
9630,Cij Mazatlán,21/06/2021,21/06/2022,25,M,superior
9630,Cij Mazatlán,05/07/2021,19/04/2022,24,M,superior
9630,Cij Mazatlán,02/08/2021,11/12/2021,23,H,media superior
9630,Cij Mazatlán,05/07/2021,26/01/2022,24,M,superior
9630,Cij Mazatlán,16/05/2022,24/05/2022,23,M,superior
9630,Cij Mazatlán,02/05/2022,03/05/2022,27,M,superior
9630,Cij Mazatlán,02/05/2022,23/11/2022,24,M,media superior
9930,Cij Mérida,06/02/2024,06/02/2025,27,M,superior
9930,Cij Mérida,02/01/2024,02/01/2025,24,M,superior
9930,Cij Mérida,02/05/2023,02/05/2024,23,M,superior
9930,Cij Mérida,02/05/2023,02/05/2024,26,M,superior
9930,Cij Mérida,19/07/2021,19/07/2022,20,M,superior
9930,Cij Mérida,21/06/2021,21/06/2022,25,H,superior
9930,Cij Mérida,21/06/2021,21/06/2022,28,H,superior
9930,Cij Mérida,02/08/2021,02/08/2022,21,M,media superior
9930,Cij Mérida,06/06/2022,23/10/2022,25,H,media superior
9930,Cij Mérida,02/01/2024,08/08/2024,18,M,media superior
9930,Cij Mérida,16/05/2022,27/09/2022,23,H,superior
9930,Cij Mérida,08/02/2022,31/08/2022,18,M,media superior
9930,Cij Mérida,08/02/2022,19/07/2022,19,M,media superior
9930,Cij Mérida,18/10/2021,18/07/2022,29,M,superior
9930,Cij Mérida,21/06/2021,04/05/2022,24,H,media superior
9930,Cij Mérida,02/05/2022,20/05/2022,27,M,superior
9930,Cij Mérida,21/06/2021,23/06/2021,26,M,superior
9930,Cij Mérida,21/06/2021,23/06/2021,27,M,superior
9930,Cij Mérida,04/10/2021,04/10/2021,24,M,superior
9930,Cij Mérida,03/03/2025,24/03/2025,26,M,superior
9661,Cij Mexicali,05/07/2021,23/07/2021,25,M,media superior
9661,Cij Mexicali,06/09/2021,07/09/2021,26,H,media superior
9430,Cij Miguel Hidalgo,06/11/2023,06/11/2024,22,M,media superior
9430,Cij Miguel Hidalgo,06/11/2023,06/11/2024,19,M,media superior
9430,Cij Miguel Hidalgo,06/11/2023,06/11/2024,25,H,superior
9430,Cij Miguel Hidalgo,06/11/2023,06/11/2024,24,M,superior
9430,Cij Miguel Hidalgo,06/11/2023,06/10/2024,28,M,superior
9430,Cij Miguel Hidalgo,06/11/2023,06/10/2024,24,H,superior
9430,Cij Miguel Hidalgo,02/05/2023,02/05/2024,23,H,superior
9430,Cij Miguel Hidalgo,19/07/2021,19/07/2022,24,H,superior
9430,Cij Miguel Hidalgo,17/01/2022,17/12/2022,27,M,superior
9430,Cij Miguel Hidalgo,02/01/2023,02/01/2024,24,M,superior
9430,Cij Miguel Hidalgo,19/07/2021,19/07/2022,27,M,superior
9430,Cij Miguel Hidalgo,17/01/2022,17/01/2023,29,H,superior
9430,Cij Miguel Hidalgo,17/01/2022,17/01/2023,23,H,superior
9430,Cij Miguel Hidalgo,02/08/2021,02/08/2022,25,M,superior
9430,Cij Miguel Hidalgo,19/07/2021,19/07/2022,27,H,superior
9430,Cij Miguel Hidalgo,20/09/2021,20/09/2022,28,M,superior
9430,Cij Miguel Hidalgo,19/07/2021,15/12/2021,25,H,superior
9430,Cij Miguel Hidalgo,17/01/2022,24/10/2022,22,M,superior
9430,Cij Miguel Hidalgo,16/05/2022,20/07/2022,20,M,superior
9430,Cij Miguel Hidalgo,19/07/2021,13/04/2022,25,M,superior
9430,Cij Miguel Hidalgo,19/07/2021,13/09/2021,23,M,superior
9430,Cij Miguel Hidalgo,02/01/2024,30/04/2024,25,M,superior
9430,Cij Miguel Hidalgo,06/11/2023,09/09/2024,20,M,superior
9430,Cij Miguel Hidalgo,02/01/2023,09/01/2023,21,M,superior
9430,Cij Miguel Hidalgo,19/07/2021,02/11/2021,28,M,superior
9430,Cij Miguel Hidalgo,02/01/2023,18/08/2023,24,M,media superior
9430,Cij Miguel Hidalgo,19/07/2021,26/10/2021,30,H,superior
9430,Cij Miguel Hidalgo,01/11/2021,01/11/2021,27,H,superior
9430,Cij Miguel Hidalgo,06/11/2023,08/11/2023,29,M,media superior
9430,Cij Miguel Hidalgo,03/03/2025,,21,M,superior
9430,Cij Miguel Hidalgo,03/03/2025,,21,M,superior
9430,Cij Miguel Hidalgo,03/03/2025,,26,M,superior
9430,Cij Miguel Hidalgo,03/03/2025,,25,H,superior
9430,Cij Miguel Hidalgo,03/03/2025,,24,M,superior
9510,Cij Monterrey,04/07/2022,04/03/2023,30,H,superior
9510,Cij Monterrey,21/06/2021,01/01/2022,29,M,superior
9510,Cij Monterrey,02/05/2023,02/05/2023,23,M,superior
9510,Cij Monterrey,01/11/2021,16/11/2021,25,H,superior
9894,Cij Morelia,02/01/2024,02/01/2025,24,M,superior
9894,Cij Morelia,02/01/2024,02/01/2025,27,M,superior
9894,Cij Morelia,02/01/2024,02/01/2025,23,H,superior
9894,Cij Morelia,06/11/2023,06/08/2024,23,M,superior
9894,Cij Morelia,06/02/2024,06/10/2024,30,M,media superior
9894,Cij Morelia,02/01/2023,02/01/2024,24,M,media superior
9894,Cij Morelia,07/11/2022,07/11/2023,24,M,superior
9894,Cij Morelia,02/01/2023,02/01/2024,23,H,superior
9894,Cij Morelia,07/11/2022,07/11/2023,24,M,superior
9894,Cij Morelia,21/06/2021,21/06/2022,25,M,superior
9894,Cij Morelia,04/10/2021,04/10/2022,29,M,superior
9894,Cij Morelia,02/01/2023,02/01/2024,24,M,superior
9894,Cij Morelia,02/01/2023,02/01/2024,23,M,superior
9894,Cij Morelia,06/06/2022,06/06/2023,25,M,superior
9894,Cij Morelia,07/11/2022,07/11/2023,24,M,superior
9894,Cij Morelia,18/10/2021,18/08/2022,24,M,superior
9894,Cij Morelia,21/06/2021,21/06/2022,26,H,superior
9894,Cij Morelia,06/06/2022,06/06/2023,26,M,superior
9894,Cij Morelia,02/01/2023,02/01/2024,25,M,media superior
9894,Cij Morelia,21/06/2021,21/06/2022,24,M,superior
9894,Cij Morelia,21/06/2021,21/06/2022,25,M,media superior
9894,Cij Morelia,01/11/2021,01/11/2022,24,M,superior
9894,Cij Morelia,19/07/2021,13/06/2022,25,M,superior
9894,Cij Morelia,21/06/2021,14/03/2022,20,H,media superior
9894,Cij Morelia,06/02/2024,29/10/2024,23,M,media superior
9894,Cij Morelia,06/02/2024,10/06/2024,22,M,media superior
9894,Cij Morelia,19/07/2021,27/10/2021,24,M,superior
9894,Cij Morelia,02/01/2024,01/03/2024,24,M,media superior
9894,Cij Morelia,02/08/2021,02/08/2021,23,M,media superior
9894,Cij Morelia,18/04/2022,11/05/2022,22,H,superior
9894,Cij Morelia,18/04/2022,11/05/2022,25,M,superior
9894,Cij Morelia,21/06/2021,23/06/2021,25,M,media superior
9894,Cij Morelia,03/03/2025,,21,H,superior
9894,Cij Morelia,03/03/2025,,23,M,superior
9894,Cij Morelia,03/03/2025,,24,M,superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,29,H,superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,19,H,media superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,22,M,superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,28,H,superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,24,H,media superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,18,M,media superior
9381,Cij Naucalpan,06/11/2023,06/11/2024,20,M,superior
9381,Cij Naucalpan,02/08/2021,02/08/2022,23,H,superior
9381,Cij Naucalpan,06/06/2022,06/06/2023,25,M,superior
9381,Cij Naucalpan,19/07/2021,19/07/2022,28,H,superior
9381,Cij Naucalpan,19/07/2021,19/07/2022,23,H,superior
9381,Cij Naucalpan,02/08/2021,02/08/2022,20,M,media superior
9381,Cij Naucalpan,21/06/2021,21/06/2022,24,M,superior
9381,Cij Naucalpan,21/06/2021,21/06/2022,24,H,superior
9381,Cij Naucalpan,18/04/2022,18/04/2023,25,M,superior
9381,Cij Naucalpan,02/08/2021,02/05/2022,30,M,superior
9381,Cij Naucalpan,19/07/2021,19/07/2022,24,M,media superior
9381,Cij Naucalpan,02/05/2022,11/05/2022,25,H,superior
9381,Cij Naucalpan,16/05/2022,13/12/2022,26,H,media superior
9381,Cij Naucalpan,06/11/2023,15/08/2024,20,M,superior
9381,Cij Naucalpan,02/01/2024,26/02/2024,18,M,media superior
9381,Cij Naucalpan,02/01/2023,12/05/2023,22,H,media superior
9381,Cij Naucalpan,06/11/2023,05/02/2024,20,M,media superior
9381,Cij Naucalpan,06/11/2023,07/11/2023,26,M,superior
9381,Cij Naucalpan,03/03/2025,24/03/2025,25,M,superior
9381,Cij Naucalpan,03/03/2025,,25,M,superior
9381,Cij Naucalpan,03/03/2025,,24,M,superior
9381,Cij Naucalpan,03/03/2025,,25,M,superior
9381,Cij Naucalpan,03/03/2025,,21,H,superior
9381,Cij Naucalpan,03/03/2025,,22,M,superior
9381,Cij Naucalpan,03/03/2025,,25,M,superior
9381,Cij Naucalpan,03/03/2025,,25,H,superior
9340,Cij Nezahualcóyotl,06/11/2023,06/11/2024,24,M,superior
9340,Cij Nezahualcóyotl,06/02/2024,06/02/2025,24,M,superior
9340,Cij Nezahualcóyotl,06/02/2024,06/02/2025,23,H,media superior
9340,Cij Nezahualcóyotl,02/01/2024,02/01/2025,27,M,media superior
9340,Cij Nezahualcóyotl,06/11/2023,06/11/2024,21,M,media superior
9340,Cij Nezahualcóyotl,06/11/2023,06/11/2024,28,M,superior
9340,Cij Nezahualcóyotl,06/11/2023,06/11/2024,23,M,superior
9340,Cij Nezahualcóyotl,02/05/2023,02/05/2024,21,M,superior
9340,Cij Nezahualcóyotl,02/05/2023,02/05/2024,26,H,superior
9340,Cij Nezahualcóyotl,05/12/2022,05/12/2023,25,H,media superior
9340,Cij Nezahualcóyotl,04/07/2022,04/07/2023,27,M,superior
9340,Cij Nezahualcóyotl,08/02/2022,08/02/2023,24,M,superior
9340,Cij Nezahualcóyotl,02/01/2023,02/01/2024,23,M,superior
9340,Cij Nezahualcóyotl,08/02/2022,08/02/2023,25,H,superior
9340,Cij Nezahualcóyotl,03/01/2022,03/01/2023,18,H,superior
9340,Cij Nezahualcóyotl,18/04/2022,18/03/2023,19,H,superior
9340,Cij Nezahualcóyotl,03/01/2022,03/08/2022,22,H,superior
9340,Cij Nezahualcóyotl,03/01/2022,03/09/2022,25,M,superior
9340,Cij Nezahualcóyotl,21/06/2021,21/06/2022,22,M,superior
9340,Cij Nezahualcóyotl,08/02/2022,08/02/2023,23,M,superior
9340,Cij Nezahualcóyotl,05/12/2022,06/09/2023,24,M,superior
9340,Cij Nezahualcóyotl,18/10/2021,18/10/2022,20,M,media superior
9340,Cij Nezahualcóyotl,03/01/2022,03/10/2022,25,M,superior
9340,Cij Nezahualcóyotl,21/06/2021,21/11/2021,26,M,superior
9340,Cij Nezahualcóyotl,16/05/2022,16/05/2023,23,M,media superior
9340,Cij Nezahualcóyotl,05/07/2021,21/09/2021,25,H,superior
9340,Cij Nezahualcóyotl,17/01/2022,17/01/2022,20,H,media superior
9340,Cij Nezahualcóyotl,05/12/2022,30/03/2023,19,M,superior
9340,Cij Nezahualcóyotl,02/05/2023,03/05/2023,26,M,superior
9340,Cij Nezahualcóyotl,06/11/2023,04/07/2024,25,M,superior
9340,Cij Nezahualcóyotl,06/11/2023,18/10/2024,18,H,media superior
9340,Cij Nezahualcóyotl,06/11/2023,28/11/2023,22,H,superior
9340,Cij Nezahualcóyotl,21/06/2021,27/04/2022,26,H,superior
9340,Cij Nezahualcóyotl,05/12/2022,28/06/2023,25,H,superior
9340,Cij Nezahualcóyotl,21/06/2021,29/03/2022,23,M,media superior
9340,Cij Nezahualcóyotl,02/05/2023,03/05/2023,28,M,media superior
9340,Cij Nezahualcóyotl,21/06/2021,23/06/2021,28,M,superior
9340,Cij Nezahualcóyotl,05/12/2022,20/03/2023,26,H,media superior
9340,Cij Nezahualcóyotl,04/10/2021,04/10/2021,25,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,26,H,superior
9340,Cij Nezahualcóyotl,03/03/2025,,21,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,25,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,24,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,24,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,26,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,22,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,,25,M,superior
9340,Cij Nezahualcóyotl,03/03/2025,24/03/2025,25,M,superior
9640,Cij Nogales,18/04/2022,18/04/2023,23,M,superior
9640,Cij Nogales,16/08/2021,16/08/2022,23,M,superior
9640,Cij Nogales,21/06/2021,21/06/2022,23,M,superior
9640,Cij Nogales,18/04/2022,18/04/2023,23,M,superior
9640,Cij Nogales,16/05/2022,16/05/2023,23,M,superior
9640,Cij Nogales,18/04/2022,07/11/2022,23,M,superior
9640,Cij Nogales,06/06/2022,25/07/2022,24,M,superior
9640,Cij Nogales,06/11/2023,11/01/2024,25,H,media superior
9640,Cij Nogales,16/08/2021,25/10/2021,25,M,superior
9640,Cij Nogales,18/04/2022,22/04/2022,23,M,superior
9640,Cij Nogales,19/07/2021,03/05/2022,28,H,media superior
9640,Cij Nogales,21/06/2021,16/07/2021,26,H,superior
9640,Cij Nogales,17/01/2022,17/01/2022,21,M,superior
9640,Cij Nogales,21/06/2021,23/06/2021,29,M,superior
9640,Cij Nogales,08/02/2022,08/02/2022,24,M,superior
9640,Cij Nogales,06/06/2022,13/06/2022,26,M,superior
9640,Cij Nogales,02/05/2023,03/05/2023,19,M,media superior
9640,Cij Nogales,08/02/2022,16/06/2022,25,H,superior
9640,Cij Nogales,06/11/2023,12/11/2023,23,M,media superior
9640,Cij Nogales,06/11/2023,09/11/2023,30,H,media superior
9640,Cij Nogales,20/09/2021,22/09/2021,28,M,superior
9640,Cij Nogales,16/05/2022,16/09/2022,25,M,superior
9640,Cij Nogales,03/03/2025,24/03/2025,28,M,superior
9170,Cij Oaxaca,02/01/2024,06/10/2024,23,M,media superior
9170,Cij Oaxaca,02/08/2021,02/08/2022,24,M,superior
9170,Cij Oaxaca,02/08/2021,02/08/2022,22,H,superior
9170,Cij Oaxaca,02/05/2023,02/07/2023,25,M,superior
9170,Cij Oaxaca,21/06/2021,21/06/2022,25,M,superior
9170,Cij Oaxaca,02/08/2021,02/08/2022,24,M,superior
9170,Cij Oaxaca,21/06/2021,21/06/2022,23,M,superior
9170,Cij Oaxaca,17/01/2022,17/07/2022,24,H,superior
9170,Cij Oaxaca,04/10/2021,04/10/2022,23,M,superior
9170,Cij Oaxaca,17/01/2022,17/01/2023,23,M,superior
9170,Cij Oaxaca,16/08/2021,20/12/2021,28,H,superior
9170,Cij Oaxaca,17/01/2022,15/05/2022,21,M,media superior
9170,Cij Oaxaca,02/01/2023,01/02/2023,22,M,superior
9170,Cij Oaxaca,02/01/2024,03/06/2024,28,H,superior
9170,Cij Oaxaca,06/02/2024,28/05/2024,24,H,superior
9170,Cij Oaxaca,06/11/2023,26/12/2023,18,M,superior
9170,Cij Oaxaca,02/05/2023,05/05/2023,27,M,media superior
9170,Cij Oaxaca,16/08/2021,11/11/2021,25,H,media superior
9170,Cij Oaxaca,06/11/2023,28/12/2023,23,H,superior
9170,Cij Oaxaca,02/08/2021,02/08/2021,24,M,superior
9170,Cij Oaxaca,02/01/2023,28/07/2023,24,M,superior
9170,Cij Oaxaca,06/09/2021,07/09/2021,23,H,superior
9170,Cij Oaxaca,02/01/2023,31/07/2023,24,H,superior
9170,Cij Oaxaca,03/03/2025,,22,M,superior
9170,Cij Oaxaca,03/03/2025,10/03/2025,24,M,superior
9170,Cij Oaxaca,03/03/2025,,29,H,superior
9170,Cij Oaxaca,03/03/2025,24/03/2025,24,H,superior
9170,Cij Oaxaca,03/03/2025,,23,M,superior
9010,Cij Pachuca,06/11/2023,06/11/2024,23,M,superior
9010,Cij Pachuca,06/11/2023,06/11/2024,24,M,superior
9010,Cij Pachuca,06/02/2024,06/02/2025,25,M,superior
9010,Cij Pachuca,02/01/2024,03/09/2024,25,M,superior
9010,Cij Pachuca,06/02/2024,06/04/2024,24,M,superior
9010,Cij Pachuca,06/02/2024,06/10/2024,24,M,media superior
9010,Cij Pachuca,05/12/2022,05/12/2023,24,M,media superior
9010,Cij Pachuca,05/12/2022,05/12/2023,23,M,superior
9010,Cij Pachuca,05/12/2022,05/12/2023,19,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,23,H,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,24,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,24,M,superior
9010,Cij Pachuca,02/04/2023,02/02/2024,26,M,superior
9010,Cij Pachuca,02/01/2023,03/11/2023,23,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,24,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,26,M,superior
9010,Cij Pachuca,19/07/2021,19/07/2022,23,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,24,H,superior
9010,Cij Pachuca,02/01/2023,02/01/2024,23,M,superior
9010,Cij Pachuca,02/01/2023,02/07/2023,25,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,23,M,superior
9010,Cij Pachuca,21/06/2021,21/06/2022,25,M,superior
9010,Cij Pachuca,02/01/2023,02/01/2024,22,M,superior
9010,Cij Pachuca,08/02/2022,08/10/2022,25,M,media superior
9010,Cij Pachuca,02/05/2023,04/05/2023,26,M,media superior
9010,Cij Pachuca,21/06/2021,20/01/2022,23,M,media superior
9010,Cij Pachuca,06/11/2023,08/08/2024,18,M,media superior
9010,Cij Pachuca,06/02/2024,08/08/2024,24,H,superior
9010,Cij Pachuca,05/12/2022,08/06/2023,29,H,superior
9010,Cij Pachuca,08/02/2022,20/05/2022,22,M,media superior
9010,Cij Pachuca,05/12/2022,19/12/2022,24,M,media superior
9010,Cij Pachuca,21/06/2021,27/04/2022,24,M,media superior
9010,Cij Pachuca,01/11/2021,01/11/2021,26,H,superior
9010,Cij Pachuca,19/07/2021,20/07/2021,23,H,superior
9010,Cij Pachuca,03/03/2025,,28,M,superior
9010,Cij Pachuca,03/03/2025,,23,H,superior
9010,Cij Pachuca,03/03/2025,24/03/2025,23,M,superior
9953,Cij Playa del Carmen,06/11/2023,06/11/2024,22,H,superior
9953,Cij Playa del Carmen,05/07/2021,05/07/2022,29,M,superior
9953,Cij Playa del Carmen,02/01/2024,31/07/2024,18,H,superior
9953,Cij Playa del Carmen,21/06/2021,06/05/2022,27,M,superior
9953,Cij Playa del Carmen,08/02/2022,21/10/2022,28,M,superior
9953,Cij Playa del Carmen,02/08/2021,13/05/2022,21,M,superior
9953,Cij Playa del Carmen,08/02/2022,13/05/2022,24,M,media superior
9953,Cij Playa del Carmen,07/11/2022,23/12/2022,24,M,superior
9953,Cij Playa del Carmen,17/01/2022,17/01/2022,25,H,superior
9953,Cij Playa del Carmen,03/03/2025,,25,M,superior
9111,Cij Poza Rica,06/02/2024,06/11/2024,28,M,superior
9111,Cij Poza Rica,06/02/2024,06/02/2025,27,M,media superior
9111,Cij Poza Rica,02/05/2023,02/05/2024,21,M,media superior
9111,Cij Poza Rica,06/02/2024,06/10/2024,21,M,media superior
9111,Cij Poza Rica,19/07/2021,19/07/2022,25,M,superior
9111,Cij Poza Rica,19/07/2021,19/07/2022,23,M,superior
9111,Cij Poza Rica,02/01/2023,02/01/2024,23,M,superior
9111,Cij Poza Rica,02/01/2023,02/01/2024,22,M,superior
9111,Cij Poza Rica,02/01/2023,02/01/2024,22,M,superior
9111,Cij Poza Rica,04/10/2021,04/10/2022,25,M,superior
9111,Cij Poza Rica,18/04/2022,18/04/2023,23,H,superior
9111,Cij Poza Rica,02/01/2023,02/01/2024,23,M,superior
9111,Cij Poza Rica,19/07/2021,19/07/2022,22,M,superior
9111,Cij Poza Rica,21/06/2021,21/06/2022,24,M,media superior
9111,Cij Poza Rica,02/01/2023,02/01/2024,22,M,superior
9111,Cij Poza Rica,19/07/2021,19/07/2022,23,M,superior
9111,Cij Poza Rica,02/01/2023,02/01/2024,22,H,superior
9111,Cij Poza Rica,19/07/2021,19/07/2022,25,H,superior
9111,Cij Poza Rica,19/07/2021,19/07/2022,26,M,superior
9111,Cij Poza Rica,02/01/2023,03/04/2023,22,M,superior
9111,Cij Poza Rica,02/01/2023,07/08/2023,24,M,media superior
9111,Cij Poza Rica,02/01/2024,09/02/2024,21,M,superior
9111,Cij Poza Rica,02/01/2023,17/04/2023,22,M,superior
9111,Cij Poza Rica,02/01/2024,03/01/2024,24,H,media superior
9111,Cij Poza Rica,06/11/2023,07/11/2023,23,H,media superior
9111,Cij Poza Rica,21/06/2021,23/06/2021,25,H,superior
9111,Cij Poza Rica,19/07/2021,20/07/2021,28,H,superior
9111,Cij Poza Rica,06/11/2023,27/10/2023,20,M,superior
9111,Cij Poza Rica,06/11/2023,30/10/2023,20,M,superior
9111,Cij Poza Rica,17/01/2022,06/06/2022,19,M,media superior
9111,Cij Poza Rica,03/03/2025,,23,M,superior
9111,Cij Poza Rica,03/03/2025,,23,M,superior
9030,Cij Puebla,06/11/2023,06/11/2024,18,M,media superior
9030,Cij Puebla,06/11/2023,06/11/2024,24,M,superior
9030,Cij Puebla,02/05/2023,02/05/2024,24,H,superior
9030,Cij Puebla,02/05/2023,02/05/2024,25,H,superior
9030,Cij Puebla,06/11/2023,06/09/2024,23,M,superior
9030,Cij Puebla,02/05/2023,02/05/2024,23,M,superior
9030,Cij Puebla,02/05/2023,02/05/2024,26,M,superior
9030,Cij Puebla,02/01/2023,03/10/2023,26,M,superior
9030,Cij Puebla,01/11/2021,01/09/2022,22,M,superior
9030,Cij Puebla,19/07/2021,19/07/2022,27,M,superior
9030,Cij Puebla,02/01/2023,02/01/2024,18,M,superior
9030,Cij Puebla,02/08/2021,02/08/2022,23,M,media superior
9030,Cij Puebla,06/09/2021,06/09/2022,18,M,superior
9030,Cij Puebla,18/04/2022,18/09/2022,22,M,superior
9030,Cij Puebla,16/08/2021,16/08/2022,19,M,superior
9030,Cij Puebla,06/06/2022,06/10/2022,23,M,media superior
9030,Cij Puebla,02/01/2023,31/01/2023,25,M,superior
9030,Cij Puebla,21/06/2021,16/10/2021,26,H,superior
9030,Cij Puebla,21/06/2021,05/04/2022,27,M,superior
9030,Cij Puebla,06/11/2023,04/07/2024,27,H,superior
9030,Cij Puebla,02/08/2021,17/01/2022,25,M,media superior
9030,Cij Puebla,21/06/2021,11/05/2022,22,M,superior
9030,Cij Puebla,21/06/2021,14/10/2021,26,M,superior
9030,Cij Puebla,01/11/2021,21/09/2022,24,M,superior
9030,Cij Puebla,02/05/2023,08/05/2023,23,H,superior
9030,Cij Puebla,03/01/2022,20/05/2022,27,H,superior
9030,Cij Puebla,06/06/2022,16/08/2022,21,H,superior
9030,Cij Puebla,02/05/2023,03/05/2023,26,M,superior
9030,Cij Puebla,06/11/2023,06/02/2024,24,M,superior
9030,Cij Puebla,07/11/2022,05/12/2022,23,H,superior
9030,Cij Puebla,08/02/2022,11/04/2022,25,H,superior
9811,Cij Puerto Vallarta,19/07/2021,19/07/2022,24,H,superior
9811,Cij Puerto Vallarta,02/08/2021,09/08/2021,27,M,superior
9811,Cij Puerto Vallarta,16/08/2021,17/06/2022,18,H,media superior
9811,Cij Puerto Vallarta,02/01/2024,09/04/2024,24,M,superior
9811,Cij Puerto Vallarta,16/05/2022,16/01/2023,24,M,superior
9811,Cij Puerto Vallarta,02/05/2022,18/08/2022,22,H,superior
9811,Cij Puerto Vallarta,03/03/2025,,23,M,superior
9811,Cij Puerto Vallarta,03/03/2025,24/03/2025,25,M,superior
9040,Cij Querétaro,06/11/2023,06/11/2024,26,H,media superior
9040,Cij Querétaro,06/11/2023,06/11/2024,24,M,superior
9040,Cij Querétaro,05/07/2021,05/07/2022,29,M,media superior
9040,Cij Querétaro,06/09/2021,06/09/2022,22,M,superior
9040,Cij Querétaro,21/06/2021,21/06/2022,24,M,superior
9040,Cij Querétaro,18/04/2022,18/04/2023,30,M,superior
9040,Cij Querétaro,21/06/2021,21/06/2022,27,H,superior
9040,Cij Querétaro,17/01/2022,04/10/2022,28,H,superior
9040,Cij Querétaro,02/01/2024,01/03/2024,22,M,superior
9040,Cij Querétaro,06/11/2023,03/05/2024,19,H,media superior
9040,Cij Querétaro,06/11/2023,12/08/2024,29,M,superior
9040,Cij Querétaro,19/07/2021,02/03/2022,28,M,media superior
9040,Cij Querétaro,06/11/2023,09/11/2023,27,M,superior
9040,Cij Querétaro,18/04/2022,26/05/2022,23,H,media superior
9040,Cij Querétaro,18/04/2022,13/06/2022,20,H,media superior
9040,Cij Querétaro,21/06/2021,31/03/2022,25,H,superior
9040,Cij Querétaro,18/04/2022,13/06/2022,24,H,superior
9040,Cij Querétaro,06/06/2022,01/12/2022,20,M,media superior
9735,Cij Ramos Arizpe,02/08/2021,02/08/2022,23,M,superior
9735,Cij Ramos Arizpe,02/08/2021,02/08/2022,23,M,superior
9735,Cij Ramos Arizpe,06/09/2021,06/09/2022,29,M,superior
9735,Cij Ramos Arizpe,21/06/2021,21/06/2022,21,M,superior
9735,Cij Ramos Arizpe,01/11/2021,01/11/2022,21,M,superior
9735,Cij Ramos Arizpe,19/07/2021,19/07/2022,30,M,media superior
9735,Cij Ramos Arizpe,19/07/2021,19/07/2022,22,M,superior
9735,Cij Ramos Arizpe,16/08/2021,16/08/2022,21,M,superior
9735,Cij Ramos Arizpe,02/08/2021,30/11/2021,22,M,superior
9735,Cij Ramos Arizpe,02/08/2021,03/11/2021,22,H,superior
9735,Cij Ramos Arizpe,16/08/2021,23/09/2021,28,M,superior
9735,Cij Ramos Arizpe,05/12/2022,08/12/2022,26,M,superior
9735,Cij Ramos Arizpe,06/11/2023,27/11/2023,23,M,media superior
9735,Cij Ramos Arizpe,17/01/2022,20/07/2022,25,H,superior
9735,Cij Ramos Arizpe,17/01/2022,04/11/2022,23,M,media superior
9735,Cij Ramos Arizpe,03/03/2025,,22,M,superior
